,Unnamed: 0,SEXO,EDAD,CH07,CH15,NIVEL_ED,ESTADO,AM01,V1,V2,V3,IX_TOT,ESTRATO_HOGAR,IPCF
440,440,2,70,4,1,2,3,2,1,1,2,2,3,2500.0
441,441,1,60,1,3,2,3,2,1,1,2,5,3,480.0
442,442,2,69,4,2,1,3,1,1,1,2,2,3,3425.0
444,444,2,68,2,2,2,1,1,1,2,2,3,3,1166.6666259765625
445,445,2,63,5,1,2,3,1,2,1,2,2,3,1570.0
448,448,1,60,5,1,2,1,2,1,1,2,1,1,3400.0
449,449,2,78,5,1,2,3,1,2,1,2,1,1,5500.0
450,450,1,60,2,2,2,1,1,1,2,2,4,3,750.0
451,451,1,66,2,1,2,1,2,1,1,2,6,3,650.0
452,452,2,65,4,1,7,3,1,1,1,2,7,3,131.71427917480472
453,453,2,79,1,3,2,3,1,1,1,2,2,2,2210.0
454,454,1,65,1,1,1,1,1,1,1,2,2,2,2210.0
455,455,2,77,4,1,2,3,1,1,1,2,3,3,3475.0
456,456,1,62,2,3,4,3,1,1,1,2,4,3,3625.0
457,457,2,61,2,3,4,3,1,1,1,2,4,3,3625.0
458,458,2,61,2,2,1,3,2,2,1,2,4,3,700.0
459,459,1,90,4,1,1,3,2,2,1,2,1,1,3450.0
460,460,1,83,5,1,1,3,1,2,1,2,1,1,1500.0
461,461,1,62,4,3,3,1,2,1,2,2,1,1,3500.0
462,462,1,69,2,1,1,1,1,1,1,2,2,2,900.0
463,463,2,62,2,4,1,1,1,1,1,2,2,2,900.0
464,464,2,75,4,1,6,3,1,1,1,2,3,3,3666.666748046875
465,465,2,61,2,2,1,3,2,1,1,2,3,3,3000.0
466,466,2,68,2,3,2,3,2,1,1,2,3,3,3000.0
467,467,2,80,4,4,7,3,2,1,1,2,6,3,2070.0
468,468,1,68,5,1,1,3,1,1,1,2,3,3,1196.6666259765625
469,469,1,87,3,2,1,3,1,1,1,2,3,3,1082.3333740234377
470,470,1,62,3,1,2,3,1,2,1,2,2,3,750.0
471,471,1,65,1,3,1,1,2,1,1,2,5,3,543.2000122070311
472,472,2,63,1,3,3,3,1,2,1,2,4,3,1300.0
473,473,1,65,5,1,2,3,2,2,1,2,1,1,2100.0
474,474,2,68,4,2,1,3,2,2,1,2,2,3,1400.0
475,475,1,72,1,3,6,3,1,2,1,2,4,3,1300.0
476,476,2,60,1,2,7,3,1,1,1,2,5,3,543.2000122070311
477,477,1,71,5,2,1,3,1,1,1,2,3,3,1196.6666259765625
479,479,2,88,4,5,7,3,2,2,1,2,3,3,3233.333251953125
480,480,2,62,5,1,4,1,2,1,1,2,5,3,1260.0
481,481,1,72,5,1,2,3,2,1,1,2,5,3,1260.0
482,482,2,80,4,2,1,3,1,2,1,2,4,3,1180.0
483,483,2,80,4,3,1,3,1,2,1,2,1,1,2400.0
484,484,2,60,4,1,1,3,1,1,1,2,8,3,546.25
485,485,2,70,5,2,7,1,2,1,2,2,1,1,1260.0
486,486,2,80,5,1,1,3,2,2,1,2,2,3,1200.0
487,487,2,61,2,1,1,3,1,1,1,2,3,3,1200.0
488,488,1,63,2,1,1,1,1,1,1,2,3,3,1200.0
489,489,2,67,1,2,3,1,1,1,1,2,4,3,1370.0
490,490,2,60,3,1,2,1,2,1,1,2,2,2,1440.0
491,491,2,66,4,4,2,3,1,1,2,2,4,3,1250.0
492,492,1,64,2,3,2,1,1,1,1,2,3,2,1500.0
493,493,1,63,2,2,2,2,1,2,1,2,3,3,1166.6666259765625
494,494,2,60,2,1,2,3,1,2,1,2,3,3,1166.6666259765625
495,495,1,89,2,2,1,3,2,1,1,2,3,3,3250.0
496,496,2,81,2,1,2,3,1,2,1,2,2,2,700.0
497,497,2,80,2,3,1,3,2,1,1,2,3,3,3250.0
498,498,2,85,5,1,2,3,2,1,1,2,8,3,1387.5
499,499,2,66,1,2,4,1,1,1,2,2,2,3,3500.0
500,500,2,62,2,4,2,1,1,1,2,2,5,3,1800.0
501,501,1,78,2,1,2,3,1,2,1,2,2,2,700.0
502,502,2,67,2,1,4,1,1,1,1,2,2,2,1730.0
503,503,1,68,2,1,4,1,1,1,1,2,2,2,1730.0
506,506,2,81,2,1,1,3,1,2,1,2,2,2,1681.0
508,508,1,67,4,1,7,3,1,1,1,2,8,3,600.0
509,509,2,84,4,4,7,3,1,1,1,2,2,3,1500.0
510,510,2,77,2,2,1,3,2,1,1,2,4,3,1000.0
511,511,2,61,5,1,2,1,1,1,2,2,1,1,855.0
512,512,2,66,2,1,6,3,2,1,1,2,3,3,4200.0
513,513,2,71,2,1,1,3,2,2,1,2,2,2,1500.0
514,514,2,61,4,3,2,3,1,2,1,2,1,1,1200.0
515,515,1,69,2,1,6,1,2,1,1,2,3,3,4200.0
516,516,1,63,4,2,2,3,2,1,1,2,2,3,3900.0
517,517,2,63,2,1,2,3,2,1,1,2,8,3,1025.0
518,518,1,81,2,1,1,3,1,2,1,2,2,2,1500.0
519,519,2,70,2,1,6,3,1,2,1,2,2,2,1900.0
520,520,1,88,4,2,7,3,1,1,1,2,3,3,1433.3333740234375
521,521,1,80,1,1,6,3,2,2,1,2,2,2,1350.0
522,522,2,81,2,3,2,3,1,2,1,2,2,2,1550.0
523,523,2,80,4,3,1,3,1,1,1,2,2,3,3450.0
524,524,1,78,5,1,1,3,2,2,1,2,1,1,3000.0
525,525,2,73,2,1,3,3,1,2,1,2,2,2,1640.0
526,526,2,65,4,2,1,3,2,2,1,2,2,3,1700.0
527,527,2,73,2,1,1,3,2,2,1,2,2,2,1645.0
528,528,1,73,2,1,2,3,2,2,1,2,2,2,1645.0
529,529,2,67,4,2,2,1,1,1,1,2,1,1,1900.0
530,530,2,73,2,1,6,3,2,2,1,2,2,2,4000.0
531,531,2,74,5,2,7,3,2,1,1,2,5,3,910.0
532,532,1,75,2,1,2,3,2,2,1,2,2,2,4000.0
533,533,2,68,4,2,2,3,1,2,1,2,1,1,1680.0
534,534,2,78,4,1,1,3,1,2,1,2,3,2,900.0
535,535,2,67,4,2,1,3,2,2,1,2,1,1,2500.0
536,536,1,62,2,3,2,3,2,2,1,2,3,2,900.0
537,537,1,65,2,2,2,3,1,1,1,2,3,3,2900.0
538,538,2,61,2,3,2,3,1,2,1,2,3,2,900.0
539,539,2,73,4,2,1,3,2,1,1,2,7,3,1042.857177734375
540,540,2,73,3,2,2,3,1,2,1,2,1,1,4200.0
541,541,1,62,2,2,2,1,2,1,1,2,3,3,4033.333251953125
542,542,2,84,5,3,7,3,1,2,1,2,1,1,1500.0
543,543,2,76,4,3,2,3,1,2,1,2,1,1,1700.0
544,544,2,63,4,4,1,3,1,1,1,2,5,3,906.4000244140624
545,545,1,60,1,4,1,3,1,1,1,2,5,3,654.0
546,546,2,60,2,2,1,3,1,1,2,2,3,3,966.6666870117188
547,547,1,63,2,2,2,1,2,1,1,2,4,3,4500.0
549,549,1,63,1,3,3,3,2,1,1,2,7,3,400.0
550,550,2,84,4,1,2,3,1,1,1,2,4,3,4500.0
551,551,1,61,1,1,4,1,2,1,2,2,5,3,1700.0
552,552,2,74,1,4,1,3,1,1,1,2,5,3,654.0
553,553,2,74,2,2,2,3,1,1,1,2,4,3,4500.0
554,554,1,87,4,2,7,3,1,1,1,2,4,3,1000.0
555,555,1,62,2,1,2,1,2,1,2,2,5,3,1800.0
556,556,2,77,4,4,1,3,1,1,1,2,2,3,2800.0
557,557,2,85,5,2,1,3,2,2,1,2,1,1,1100.0
558,558,2,87,4,2,1,3,2,2,1,2,1,1,1000.0
559,559,2,68,4,1,2,3,1,1,1,2,3,3,2000.0
560,560,2,72,5,2,2,3,2,2,1,2,1,1,1800.0
562,562,2,61,2,1,1,3,1,1,1,1,5,3,1870.0
564,564,2,82,2,2,2,3,2,2,1,2,2,2,4300.0
565,565,2,62,5,2,4,1,1,1,1,2,2,3,1900.0
566,566,1,67,2,2,3,3,2,2,1,2,2,2,1450.0
567,567,2,78,2,3,2,3,1,2,1,2,2,2,1600.0
568,568,2,75,4,1,2,3,2,1,1,2,5,3,1364.0
569,569,2,68,2,4,7,3,2,2,1,2,2,2,1450.0
570,570,2,61,2,3,4,3,2,2,1,2,4,3,2300.0
571,571,1,78,2,3,5,3,2,2,1,2,2,2,4300.0
572,572,1,81,2,3,4,3,1,2,1,2,2,2,1600.0
573,573,2,84,4,3,2,3,1,2,1,2,1,1,2400.0
574,574,1,61,2,3,6,3,1,2,1,2,4,3,2300.0
576,576,2,82,4,2,1,3,1,1,1,2,5,3,850.0
577,577,1,66,2,4,1,3,1,2,1,2,2,2,1175.0
578,578,2,65,2,1,1,3,1,2,1,2,2,2,1175.0
579,579,2,70,3,3,1,3,2,2,1,2,1,1,1800.0
580,580,1,77,2,1,1,3,1,1,1,2,14,3,662.1428833007812
581,581,2,69,4,2,2,3,1,1,1,2,8,3,725.0
582,582,2,88,4,1,1,3,2,2,1,2,2,3,2300.0
583,583,1,60,1,3,2,1,2,1,2,2,4,3,2250.0
584,584,2,68,2,2,1,3,2,2,1,2,2,2,1500.0
585,585,2,76,2,1,1,3,2,1,1,2,14,3,662.1428833007812
586,586,2,69,3,1,2,1,1,1,2,2,2,3,1500.0
587,587,1,74,2,1,1,3,1,2,1,2,2,2,1500.0
588,588,1,68,4,1,1,3,1,2,1,2,1,1,3600.0
589,589,1,84,4,3,1,3,2,2,1,2,1,1,3019.0
590,590,2,73,2,3,7,3,1,1,1,2,7,3,1657.142822265625
591,591,1,76,2,3,2,3,1,1,1,2,10,3,710.0
594,594,2,64,5,2,4,1,1,1,2,2,2,3,4000.0
595,595,2,68,2,3,2,3,1,1,1,2,10,3,710.0
596,596,1,74,5,3,1,3,2,1,1,2,3,3,2133.333251953125
597,597,1,73,2,4,7,3,1,1,1,2,7,3,1657.142822265625
600,600,2,77,4,1,2,3,1,1,1,2,4,3,1762.5
601,601,2,64,4,1,2,3,1,1,1,2,2,3,1400.0
603,603,2,66,2,4,1,3,1,2,1,2,2,2,2000.0
604,604,2,64,2,1,1,3,1,1,1,2,4,3,3367.5
605,605,1,72,2,1,2,1,1,1,1,2,4,3,3367.5
607,607,2,81,4,1,1,3,2,1,1,2,9,3,1377.77783203125
608,608,2,65,2,3,2,3,1,1,1,2,3,2,1500.0
609,609,2,83,4,3,2,3,1,1,1,2,3,2,1500.0
610,610,1,76,5,2,1,3,2,1,1,2,2,2,1440.0
611,611,2,81,4,3,2,3,1,1,1,2,5,3,1564.0
612,612,1,66,2,3,3,3,1,1,1,2,2,2,1932.0
613,613,2,80,4,3,6,3,1,2,1,2,1,1,1400.0
614,614,2,79,4,3,2,3,2,2,1,2,1,1,2900.0
615,615,1,63,2,4,2,1,2,1,1,2,6,3,1606.6666259765625
616,616,1,75,1,3,2,3,2,2,1,2,2,2,950.0
617,617,2,66,1,3,2,3,2,2,1,2,2,2,950.0
618,618,2,78,5,1,1,3,2,2,1,2,1,1,1300.0
619,619,2,82,4,1,1,3,2,2,1,2,1,1,3200.0
620,620,2,79,4,5,1,3,2,2,1,2,1,1,3500.0
621,621,2,66,2,3,4,1,1,1,1,2,2,2,1932.0
622,622,2,72,3,1,2,3,1,2,1,2,1,1,1600.0
623,623,2,64,2,4,1,3,2,2,1,2,3,3,1566.6666259765625
624,624,2,62,5,1,2,1,2,1,1,2,3,3,533.3333129882811
625,625,1,66,2,2,7,3,1,2,1,2,3,3,1566.6666259765625
626,626,1,71,5,3,1,3,2,2,1,2,1,1,1200.0
627,627,2,61,4,1,2,1,1,1,1,2,3,3,749.6666870117188
628,628,1,62,2,2,4,1,1,1,2,2,9,3,1055.5555419921877
630,630,2,60,5,1,2,3,1,1,1,2,3,3,533.3333129882811
631,631,2,93,4,2,2,3,1,2,1,2,1,1,4800.0
632,632,1,63,1,1,4,1,1,1,2,2,3,3,885.0
633,633,2,61,1,1,2,3,1,1,1,2,3,3,1333.3333740234375
634,634,1,66,1,2,1,3,2,1,1,2,5,3,700.0
635,635,1,60,1,1,2,1,2,1,1,2,3,3,1333.3333740234375
636,636,2,65,2,2,7,3,2,1,1,2,7,3,1557.142822265625
637,637,1,76,2,1,2,3,1,2,1,2,2,2,1450.0
638,638,2,69,2,2,1,3,1,2,1,2,2,2,1450.0
639,639,2,61,2,1,1,3,1,2,1,2,2,2,1400.0
640,640,1,63,2,1,4,1,2,1,2,2,3,3,3500.0
641,641,1,69,2,1,1,3,1,2,1,2,2,2,1400.0
642,642,1,73,4,4,1,3,2,1,1,2,2,3,900.0
643,643,1,62,3,2,1,1,1,1,2,2,2,3,4625.0
644,644,2,69,4,1,7,3,2,1,1,2,3,3,1600.0
645,645,1,72,2,4,1,3,2,1,1,2,7,3,842.8571166992188
646,646,2,72,2,3,7,3,1,1,1,2,7,3,842.8571166992188
647,647,2,75,4,2,2,1,1,1,1,2,1,1,3750.0
648,648,2,66,4,2,1,3,1,2,1,2,1,1,1600.0
649,649,2,74,4,1,2,3,2,1,1,2,5,3,1060.0
650,650,2,70,4,2,2,3,1,2,1,2,1,1,1600.0
651,651,2,65,5,1,1,3,1,1,1,2,4,3,525.0
652,652,2,60,3,3,2,1,2,1,2,2,1,1,1005.0
653,653,1,73,4,3,2,3,2,2,1,2,1,1,2000.0
654,654,2,74,2,1,2,3,1,2,1,2,2,2,1850.0
655,655,1,87,5,4,1,3,1,1,1,2,4,3,3700.0
656,656,2,68,2,1,3,3,2,1,1,2,4,3,3700.0
657,657,1,74,2,4,2,1,1,1,1,2,4,3,3700.0
658,658,2,75,2,3,4,3,2,2,1,2,2,2,1750.0
659,659,2,77,4,2,7,3,1,1,1,2,3,3,2920.0
660,660,1,74,1,2,7,1,2,1,2,2,3,3,1333.3333740234375
661,661,1,62,2,2,2,3,2,1,1,2,3,3,5200.0
662,662,1,78,2,3,2,3,1,2,1,2,2,2,1850.0
663,663,1,70,3,2,1,3,2,1,1,2,2,3,1275.0
665,665,1,76,5,2,1,1,2,1,1,2,1,1,1800.0
666,666,1,69,2,2,4,3,1,2,1,2,2,2,1550.0
667,667,1,86,2,1,6,3,1,2,1,2,2,2,1900.0
668,668,1,75,2,1,2,3,2,2,1,2,2,2,1200.0
669,669,2,76,1,1,4,3,2,2,1,2,2,2,1350.0
670,670,2,74,2,1,2,3,1,2,1,2,2,2,1200.0
671,671,2,75,4,3,1,3,1,1,1,2,7,3,1535.7142333984375
672,672,2,83,4,1,1,3,1,1,1,2,4,3,1950.0
673,673,1,69,1,1,2,3,2,1,1,2,3,3,1933.3333740234373
674,674,2,64,4,1,1,3,1,2,1,2,1,1,1800.0
675,675,1,60,3,2,2,3,2,2,1,2,1,1,1600.0
676,676,2,64,3,1,1,3,2,1,1,2,8,3,645.0
677,677,2,84,5,2,2,3,2,1,1,2,3,2,3866.666748046875
678,678,2,76,4,1,3,3,2,2,1,2,1,1,1900.0
679,679,2,64,1,2,1,3,1,1,1,2,3,3,1933.3333740234373
680,680,2,76,5,1,2,3,2,1,1,2,3,2,3866.666748046875
681,681,1,63,5,1,4,1,2,1,1,2,3,2,3866.666748046875
683,683,1,61,1,1,2,3,2,2,1,2,2,2,2250.0
684,684,2,74,5,3,1,3,1,2,1,2,3,3,733.3333129882812
685,685,1,70,4,1,1,3,2,1,1,2,3,3,1205.3333740234375
686,686,1,66,1,1,4,1,1,1,1,2,2,2,4200.0
687,687,2,65,1,1,2,1,1,1,1,2,2,2,4200.0
688,688,2,63,1,2,1,3,2,2,1,2,2,2,2250.0
689,689,2,62,3,4,2,2,1,2,2,2,3,3,73.33333587646484
690,690,1,75,5,1,2,3,2,1,1,2,4,3,300.0
691,691,1,64,1,2,2,1,2,1,1,2,13,3,1743.076904296875
692,692,2,67,2,2,4,3,1,2,1,2,3,2,1366.6666259765625
693,693,2,76,3,3,1,3,2,1,1,2,2,3,1150.0
694,694,1,79,2,3,2,3,1,2,1,2,3,2,1366.6666259765625
695,695,2,63,5,2,2,3,1,2,1,2,3,2,1366.6666259765625
696,696,2,71,2,2,7,3,1,2,1,2,2,2,2475.0
697,697,2,77,2,1,2,3,1,2,1,2,2,2,1700.0
698,698,1,80,2,3,4,3,1,2,1,2,2,2,1700.0
699,699,2,67,3,1,4,3,1,1,1,2,5,3,3040.0
700,700,2,78,4,1,1,3,1,1,1,2,5,3,1540.0
701,701,2,78,4,2,1,3,1,2,1,2,1,1,1229.0
702,702,2,71,4,1,2,3,1,1,1,2,4,3,1256.25
703,703,2,84,2,3,1,3,1,2,1,2,3,3,1366.6666259765625
704,704,2,66,4,1,4,3,1,1,1,2,5,3,3060.0
705,705,1,61,2,2,1,2,2,1,1,2,5,3,3024.0
706,706,2,75,2,2,1,3,1,2,1,2,2,2,2187.0
708,708,1,77,2,2,1,3,1,2,1,2,2,2,2187.0
709,709,1,60,1,3,6,1,2,1,2,2,2,3,2400.0
710,710,2,60,3,3,2,1,2,1,2,2,1,1,3000.0
711,711,2,64,2,1,4,3,1,1,1,2,2,3,1950.0
713,713,2,75,4,1,2,3,1,2,1,2,1,1,1100.0
714,714,2,81,4,2,1,3,1,1,1,2,5,3,2180.0
716,716,1,88,4,2,1,3,1,2,1,2,1,1,1300.0
717,717,1,62,4,1,4,1,1,1,2,2,2,3,1427.5
718,718,2,69,4,2,2,3,1,2,1,2,1,1,1300.0
719,719,1,75,2,3,3,3,2,2,1,2,2,2,3850.0
720,720,1,63,2,1,1,1,2,1,2,2,3,3,866.6666870117188
721,721,1,64,2,1,2,3,1,1,1,2,5,3,760.0
722,722,2,68,3,4,1,3,1,2,1,2,1,1,1400.0
723,723,2,61,2,2,1,3,1,1,1,2,5,3,760.0
725,725,1,60,2,2,1,1,2,1,2,2,5,3,1000.0
727,727,2,61,2,2,1,3,1,1,2,2,3,3,866.6666870117188
728,728,2,82,4,1,1,3,1,2,1,2,1,1,1800.0
729,729,2,62,5,4,1,3,2,2,1,2,4,3,650.0
730,730,2,70,2,1,5,3,2,2,1,2,2,2,3850.0
731,731,1,88,4,2,7,3,1,2,1,2,1,1,1600.0
732,732,2,74,2,1,1,3,1,2,1,2,2,2,2475.0
733,733,2,65,1,2,2,3,1,1,1,2,8,3,875.0
734,734,1,60,1,2,2,3,2,2,1,2,4,3,450.0
735,735,2,69,4,2,1,3,2,2,1,2,2,3,1100.0
736,736,2,69,2,1,2,3,1,1,1,2,2,3,2800.0
737,737,1,77,2,1,1,3,1,2,1,2,2,2,2475.0
738,738,2,66,2,1,1,3,1,2,1,2,2,2,1650.0
739,739,2,81,4,3,1,3,1,2,1,2,1,1,2000.0
740,740,1,67,2,1,1,3,1,2,1,2,2,2,1650.0
741,741,2,70,4,2,2,3,1,2,1,2,1,1,1200.0
743,743,1,63,2,2,4,1,2,1,2,2,4,3,1250.0
744,744,2,61,2,1,2,3,1,1,2,2,4,3,1250.0
745,745,1,71,2,1,2,3,1,1,1,2,3,3,2716.666748046875
746,746,2,74,2,2,7,3,1,1,1,2,3,3,2716.666748046875
747,747,2,70,4,2,1,3,1,2,1,2,1,1,1750.0
748,748,2,63,5,3,4,3,1,2,1,2,4,3,1650.0
749,749,2,73,2,3,1,3,1,2,1,2,2,2,1550.0
751,751,1,76,2,3,1,3,1,2,1,2,2,2,1550.0
753,753,2,77,5,1,2,3,2,2,1,2,2,3,750.0
755,755,1,82,2,2,1,3,2,2,1,2,2,2,1500.0
757,757,1,75,4,3,2,1,2,1,1,2,5,3,2980.0
758,758,2,68,1,1,1,3,1,2,1,2,2,2,1350.0
759,759,1,71,1,2,2,3,2,2,1,2,2,2,1350.0
760,760,2,73,4,1,7,3,1,1,1,2,2,3,1625.0
761,761,1,67,2,1,2,3,2,2,1,2,2,3,750.0
762,762,2,64,2,1,1,3,1,1,1,2,9,3,545.5555419921875
763,763,1,78,2,1,4,3,1,2,1,2,3,2,2575.0
764,764,2,80,2,1,2,3,2,2,1,2,3,2,2575.0
765,765,1,75,2,4,1,3,1,1,1,2,9,3,545.5555419921875
766,766,2,75,2,1,1,3,1,2,1,2,2,2,2750.0
767,767,2,79,4,1,3,3,2,1,2,2,3,3,1340.0
768,768,2,75,4,1,1,3,1,1,1,2,3,3,2666.666748046875
769,769,1,78,2,1,1,3,1,2,1,2,2,2,2750.0
770,770,1,63,2,4,2,1,1,1,2,2,9,3,644.4444580078125
771,771,1,65,2,3,4,1,1,1,1,2,3,3,4666.66650390625
772,772,2,63,2,2,1,3,1,2,1,2,2,2,1950.0
773,773,1,81,3,4,4,1,1,1,1,2,1,1,2500.0
774,774,2,80,1,2,1,3,1,1,2,2,2,2,1400.0
775,775,2,76,2,4,2,3,1,1,2,2,4,3,2470.0
776,776,2,69,2,3,4,3,1,2,1,2,2,2,1600.0
777,777,2,68,5,2,4,3,2,2,1,2,2,2,2000.0
778,778,2,91,4,3,1,3,2,2,1,2,2,2,2000.0
779,779,1,65,2,2,1,3,2,2,1,2,2,2,800.0
780,780,1,71,2,1,4,3,1,2,1,2,2,2,1600.0
781,781,2,83,4,1,4,3,1,2,1,2,2,3,4400.0
782,782,2,72,2,2,1,3,2,2,1,2,2,2,800.0
783,783,1,61,1,2,1,1,2,1,2,2,2,2,1400.0
784,784,1,61,2,1,2,3,2,1,1,2,4,3,1713.75
786,786,1,79,4,1,1,3,1,2,1,2,1,1,2400.0
788,788,2,66,5,1,2,3,1,2,1,2,3,2,2575.0
789,789,1,75,2,4,1,3,1,2,1,2,2,2,1250.0
790,790,1,85,2,4,3,3,1,1,1,2,5,3,844.0
791,791,2,61,2,4,2,3,1,2,1,2,2,2,1250.0
792,792,2,76,2,4,1,3,1,1,1,2,5,3,844.0
793,793,1,77,5,5,6,3,1,2,1,2,1,1,2470.0
794,794,1,66,4,3,3,3,2,1,1,2,3,3,3300.0
795,795,2,75,4,1,2,3,2,2,1,2,1,1,1600.0
796,796,2,65,2,1,1,3,2,1,1,2,3,3,1333.3333740234375
797,797,1,71,1,3,2,3,1,1,1,2,7,3,838.5714111328125
798,798,2,70,1,2,2,3,1,1,1,2,7,3,838.5714111328125
799,799,2,61,1,2,2,1,2,1,2,2,2,3,4500.0
800,800,1,65,2,1,7,3,1,1,1,2,3,3,1333.3333740234375
801,801,2,72,2,3,2,3,2,1,1,2,2,2,2000.0
802,802,1,62,1,2,7,1,2,1,1,2,3,3,1000.0
803,803,1,72,5,1,2,3,2,2,1,2,1,1,2350.0
804,804,1,75,2,3,2,3,2,1,1,2,2,2,2000.0
805,805,1,83,4,2,2,3,2,2,1,2,1,1,3275.0
806,806,1,72,2,3,2,3,2,1,1,2,2,2,3050.0
807,807,1,72,2,1,4,1,1,1,1,2,3,3,2260.0
808,808,2,62,3,1,4,1,2,1,1,2,2,2,4400.0
809,809,1,62,1,3,4,1,1,1,2,2,4,3,805.0
810,810,1,60,5,1,2,1,2,1,1,2,3,3,1683.3333740234375
811,811,1,73,2,5,4,3,2,1,2,2,4,3,375.0
813,813,2,61,2,1,4,3,1,2,1,2,2,2,2200.0
814,814,2,64,2,1,4,3,1,2,1,2,2,2,1600.0
815,815,1,60,2,1,4,3,1,2,1,2,2,3,2950.0
816,816,1,66,2,3,2,3,2,2,1,2,2,2,2200.0
817,817,1,68,2,1,4,3,1,2,1,2,2,2,1600.0
818,818,2,78,4,4,2,3,1,1,1,2,2,2,4400.0
820,820,1,71,3,1,2,3,2,2,1,2,1,1,3300.0
821,821,2,76,2,5,5,3,1,1,2,2,4,3,375.0
822,822,1,81,4,2,1,3,1,2,1,2,1,1,2500.0
823,823,2,74,2,3,2,3,1,2,1,2,3,3,1433.3333740234375
824,824,1,74,2,3,7,3,2,2,1,2,3,3,1433.3333740234375
825,825,1,62,2,2,2,1,2,1,2,2,4,3,2362.5
826,826,2,69,4,4,1,3,2,2,1,2,2,3,1500.0
827,827,2,84,4,1,1,3,2,1,1,2,2,3,1280.0
828,828,2,66,2,2,2,3,1,1,1,2,4,3,3375.5
830,830,1,90,4,3,1,3,1,2,1,2,5,3,308.0
831,831,2,66,2,1,4,3,1,1,2,2,4,3,750.0
832,832,2,74,4,3,7,3,1,2,1,2,2,3,1500.0
833,833,2,83,4,2,7,3,1,2,1,2,1,1,1500.0
834,834,1,70,2,2,2,3,1,1,1,2,4,3,3375.5
835,835,1,66,2,1,1,3,2,1,1,2,2,3,2100.0
836,836,2,64,3,1,2,3,1,1,1,2,2,3,270.0
837,837,2,65,2,3,4,3,2,1,1,2,3,3,4666.66650390625
838,838,2,71,4,3,1,3,2,1,1,2,3,3,3166.666748046875
839,839,1,66,2,2,1,3,2,2,1,2,2,2,1950.0
840,840,2,63,2,2,2,1,2,1,1,2,3,3,5200.0
841,841,1,60,2,1,2,1,1,1,1,2,3,3,1266.6666259765625
842,842,1,79,2,1,4,3,1,2,1,2,2,2,1750.0
843,843,2,64,2,2,1,3,1,2,1,2,2,2,4435.5
844,844,2,79,5,4,1,3,1,2,1,2,1,1,1800.0
845,845,1,66,2,2,1,3,1,2,1,2,2,2,4435.5
846,846,2,71,2,2,1,3,2,2,1,2,2,2,1989.0
847,847,2,72,2,2,2,3,1,1,1,2,5,3,1440.0
848,848,2,64,4,2,1,3,2,2,1,2,1,1,1300.0
849,849,1,73,2,2,1,3,1,2,1,2,2,2,1989.0
850,850,1,87,4,2,7,3,1,1,1,2,3,3,2333.333251953125
851,851,2,64,4,1,2,3,1,1,1,2,6,3,1058.3333740234377
852,852,1,92,4,2,1,3,1,1,1,2,4,3,3150.0
854,854,2,62,5,2,1,3,1,2,1,2,1,1,3300.0
855,855,2,60,5,2,4,3,1,2,1,2,1,1,1100.0
856,856,2,69,2,3,4,3,1,2,1,2,2,2,3500.0
857,857,2,87,4,2,7,3,1,2,1,2,2,2,1300.0
858,858,2,73,4,1,2,3,2,2,1,2,1,1,2000.0
859,859,1,63,5,1,1,3,1,2,1,2,2,2,1300.0
860,860,1,73,2,3,2,3,1,2,1,2,2,2,3500.0
861,861,1,71,2,3,1,3,2,1,1,2,5,3,2170.0
862,862,2,85,4,2,1,3,1,1,1,2,8,3,1155.625
864,864,2,66,2,3,1,3,1,1,1,2,5,3,2170.0
865,865,2,70,4,2,7,3,2,1,1,2,8,3,2131.25
867,867,1,61,2,1,2,3,1,1,1,2,5,3,1900.0
868,868,2,61,2,1,2,1,2,1,1,2,5,3,1900.0
869,869,1,60,2,2,2,1,2,1,2,2,4,3,1300.0
870,870,1,73,5,1,7,3,2,2,1,2,1,1,3100.0
871,871,2,69,2,1,2,3,1,2,1,2,8,3,545.0
872,872,2,80,2,1,1,3,1,2,1,2,2,2,1500.0
873,873,1,69,2,1,1,3,2,2,1,2,8,3,545.0
875,875,2,84,2,1,1,3,1,2,1,2,2,2,1850.0
876,876,1,64,2,1,1,1,2,1,1,2,5,3,2100.0
877,877,1,66,2,3,1,1,1,1,2,2,4,3,1875.0
878,878,1,74,2,2,1,3,2,2,1,2,2,2,1150.0
879,879,1,61,2,2,2,3,2,1,1,2,3,3,3666.666748046875
880,880,1,88,2,1,1,3,1,2,1,2,2,2,1850.0
881,881,2,79,4,1,1,3,1,1,1,2,5,3,820.0
882,882,2,74,2,1,7,3,1,2,1,2,2,2,700.0
883,883,1,69,4,1,2,3,1,1,1,2,1,1,2800.0
885,885,1,65,2,4,1,1,1,1,1,2,6,3,1083.3333740234377
887,887,2,85,4,4,7,3,1,1,1,2,6,3,1083.3333740234377
888,888,2,78,4,4,7,3,2,1,1,2,6,3,1033.3333740234377
889,889,2,76,4,5,1,3,1,1,1,2,2,3,2350.0
890,890,1,65,2,1,7,3,2,2,1,2,2,2,700.0
891,891,2,62,4,1,2,3,1,1,1,2,4,3,5125.0
892,892,1,64,2,4,6,1,2,1,2,2,3,3,800.0
893,893,1,80,2,2,6,3,1,1,1,2,2,2,5500.0
895,895,2,72,2,1,6,1,2,1,1,2,2,2,5500.0
897,897,2,61,5,1,2,3,2,2,1,2,3,3,483.3333435058594
